CASE#,X,Y,cluster_label
JJ387609,1171674.0,1869014.0,1
JJ422218,1169405.0,1910555.0,0
JJ439700,1161258.0,1857916.0,1
JJ477264,1155898.0,1870955.0,1
JJ446906,1148347.0,1901281.0,0
JJ281099,1174407.0,1911058.0,0
JJ498859,1165091.0,1875288.0,1
JJ326953,1171150.0,1923580.0,0
JJ433446,1163164.0,1950347.0,0
JK109647,1155929.0,1860351.0,1
JK171681,1182516.0,1851455.0,1
JJ268035,1150818.0,1908013.0,0
JJ333275,1148761.0,1898363.0,0
JK202020,1158084.0,1875847.0,1
JJ369428,1166638.0,1890355.0,0
JJ294611,1168657.0,1923609.0,0
JJ344516,1149466.0,1910591.0,0
JJ359734,1171889.0,1856891.0,1
JK206752,1176857.0,1851279.0,1
JK162916,1166258.0,1899642.0,0
JJ459613,1173163.0,1861518.0,1
JJ297991,1139597.0,1899115.0,0
JJ445333,1173383.0,1909988.0,0
JJ374203,1174197.0,1857546.0,1
JJ281536,1166783.0,1910414.0,0
JJ333659,1166612.0,1904789.0,0
JK122782,1174759.0,1851879.0,1
JJ304735,1157181.0,1869345.0,1
JJ426415,1183338.0,1850568.0,1
JK207340,1153505.0,1932035.0,0
JJ307783,1167980.0,1894087.0,0
JK139194,1175074.0,1902840.0,0
JK155373,1127343.0,1925917.0,0
JK151937,1182672.0,1862395.0,1
JK180683,1165742.0,1830843.0,1
JJ330572,1175334.0,1901735.0,0
JJ319934,1133317.0,1916205.0,0
JJ484782,1175056.0,1889743.0,0
JJ451924,1164401.0,1922168.0,0
JK143996,1148948.0,1892874.0,0
JK139743,1174661.0,1903114.0,0
JK222322,1152955.0,1892266.0,0
JJ268417,1151530.0,1931335.0,0
JK106264,1175055.0,1883087.0,1
JK170747,1129682.0,1940395.0,0
JK199979,1174330.0,1854942.0,1
JJ378288,1180150.0,1857752.0,1
JJ301898,1168879.0,1926967.0,0
JK207008,1167035.0,1864738.0,1
JK257339,1188904.0,1853101.0,1
JK242979,1154008.0,1890242.0,0
JJ510221,1139529.0,1919000.0,0
JK169055,1136729.0,1901071.0,0
JJ333174,1188386.0,1844784.0,1
JJ465969,1166220.0,1905912.0,0
JJ316275,1167108.0,1942847.0,0
JJ365956,1132979.0,1923263.0,0
JJ397060,1161481.0,1909314.0,0
JK161560,1165010.0,1902306.0,0
JK169122,1172803.0,1836321.0,1
JK250929,1133212.0,1911937.0,0
JJ374496,1156325.0,1911275.0,0
JJ381940,1151608.0,1928649.0,0
JK208204,1153180.0,1920579.0,0
JJ412490,1176196.0,1857619.0,1
JJ428230,1174749.0,1861633.0,1
JJ512955,1169852.0,1858682.0,1
JJ408737,1172841.0,1882754.0,0
JJ326050,1165068.0,1935467.0,0
JK210554,1138881.0,1918401.0,0
JJ322811,1177357.0,1903444.0,0
JK227383,1178880.0,1889112.0,0
JK112408,1176796.0,1903917.0,0
JJ491876,1175404.0,1827082.0,1
JJ312425,1176631.0,1904280.0,0
JJ367311,1198232.0,1851670.0,1
JK100518,1169707.0,1902732.0,0
JK184594,1146387.0,1899786.0,0
JJ301430,1186048.0,1868646.0,1
JJ504495,1166222.0,1846073.0,1
JJ274946,1182702.0,1861192.0,1
JK209836,1158060.0,1947356.0,0
JJ341780,1129049.0,1919711.0,0
JK142311,1156689.0,1860033.0,1
JJ529131,1130042.0,1865074.0,1
JJ524559,1142307.0,1910309.0,0
JJ442786,1134233.0,1940549.0,0
JJ366595,1168355.0,1933247.0,0
JJ492181,1147174.0,1931891.0,0
JK184424,1157865.0,1894899.0,0
JK157951,1153423.0,1887532.0,0
JJ296808,1164808.0,1908052.0,0
JJ510938,1164211.0,1906830.0,0
JJ355096,1143719.0,1899706.0,0
JJ385324,1176467.0,1847230.0,1
JK103656,1182442.0,1871604.0,1
JK137874,1149780.0,1898162.0,0
JK198251,1172111.0,1908362.0,0
JJ394534,1149865.0,1906667.0,0
JK167573,1169151.0,1836304.0,1
JJ504505,1171721.0,1920469.0,0
JJ337892,1153059.0,1890138.0,0
JJ460016,1170185.0,1846752.0,1
JK176726,1152911.0,1918405.0,0
JK112635,1149611.0,1849709.0,1
JJ372469,1145811.0,1910462.0,0
JK112971,1192969.0,1859330.0,1
JJ482120,1152040.0,1873206.0,1
JJ480726,1169610.0,1852403.0,1
JK210090,1177973.0,1857127.0,1
JJ283842,1149590.0,1904648.0,0
JK193783,1142092.0,1909755.0,0
JJ536918,1170395.0,1900944.0,0
JK130981,1193587.0,1852111.0,1
JJ515905,1168878.0,1894548.0,0
JK216563,1148336.0,1919294.0,0
JJ452418,1164404.0,1852184.0,1
JJ448275,1185977.0,1870393.0,1
JJ493232,1160516.0,1860584.0,1
JK242551,1176948.0,1847277.0,1
JK162409,1168276.0,1870945.0,1
JJ428524,1165415.0,1943567.0,0
JJ416256,1177279.0,1859276.0,1
JJ501953,1173056.0,1857809.0,1
JK178324,1098012.0,1926026.0,0
JJ468898,1136693.0,1914339.0,0
JK143763,1191746.0,1859296.0,1
JJ380259,1158796.0,1870726.0,1
JJ441478,1175506.0,1908359.0,0
JJ445959,1164222.0,1915991.0,0
JJ355581,1179003.0,1871270.0,1
JJ476308,1174280.0,1910990.0,0
JJ354620,1171155.0,1859556.0,1
JK228041,1167367.0,1864713.0,1
JJ484638,1151905.0,1894122.0,0
JJ538062,1176844.0,1823026.0,1
JK195633,1142387.0,1899669.0,0
JK117736,1187940.0,1864073.0,1
JK140508,1161397.0,1888610.0,0
JJ317179,1157241.0,1918050.0,0
JJ443877,1150229.0,1890342.0,0
JK244089,1165948.0,1914730.0,0
JJ507673,1160128.0,1862553.0,1
JK187123,1169747.0,1901382.0,0
JJ436466,1164650.0,1904400.0,0
JJ448983,1149883.0,1906049.0,0
JJ343759,1156707.0,1889022.0,0
JK173554,1172062.0,1922700.0,0
JJ510532,1171736.0,1838884.0,1
JJ438595,1164364.0,1942706.0,0
JK164352,1177338.0,1906181.0,0
JJ378356,1146166.0,1901369.0,0
JJ502677,1186953.0,1873098.0,1
JK146346,1140114.0,1906578.0,0
JK107945,1140966.0,1908808.0,0
JK232713,1167183.0,1941083.0,0
JK130530,1155149.0,1932648.0,0
JJ499012,1169114.0,1852388.0,1
JJ326848,1171333.0,1919858.0,0
JJ348007,1141579.0,1869471.0,1
JJ424861,1181978.0,1851236.0,1
JJ334724,1184369.0,1831492.0,1
JJ273801,1170277.0,1924297.0,0
JJ281593,1166987.0,1854622.0,1
JK223212,1170327.0,1922606.0,0
JJ502253,1160967.0,1921215.0,0
JJ418239,1201704.0,1827333.0,1
JK180645,1145082.0,1875536.0,0
JJ282523,1183292.0,1879180.0,1
JJ363814,1155336.0,1860335.0,1
JJ316556,1177990.0,1888925.0,0
JJ388235,1192083.0,1849703.0,1
JK230964,1172273.0,1843432.0,1
JK208163,1177487.0,1847284.0,1
JK175208,1153997.0,1921094.0,0
JJ269164,1174220.0,1904299.0,0
JJ455289,1138137.0,1900467.0,0
JK147287,1164448.0,1928805.0,0
JJ277886,1123757.0,1944411.0,0
JJ326626,1186750.0,1858725.0,1
JK170122,1140652.0,1901663.0,0
JK155248,1151783.0,1893036.0,0
JJ473363,1147472.0,1900622.0,0
JK213934,1178284.0,1877646.0,1
JK211575,1168307.0,1934956.0,0
JK144078,1178091.0,1835922.0,1
JJ530471,1157995.0,1937006.0,0
JJ375140,1186532.0,1847561.0,1
JK172669,1192500.0,1860128.0,1
JK158973,1151903.0,1894190.0,0
JK150908,1161744.0,1922912.0,0
JK128698,1166954.0,1867964.0,1
JJ485373,1181735.0,1864046.0,1
JJ465867,1166101.0,1862081.0,1
JK200237,1180014.0,1862897.0,1
JK203505,1150123.0,1894416.0,0
JJ431452,1155886.0,1918814.0,0
JK108419,1168929.0,1915021.0,0
JJ371435,1156976.0,1914958.0,0
JJ323920,1174642.0,1899412.0,0
JK206321,1172350.0,1891305.0,0
JJ439476,1175901.0,1908369.0,0
JJ274027,1183262.0,1817616.0,1
JJ330661,1178622.0,1824712.0,1
JJ371340,1176195.0,1857653.0,1
JJ420016,1178802.0,1833876.0,1
JJ303705,1138736.0,1909025.0,0
JJ428500,1154220.0,1890509.0,0
JJ457615,1195115.0,1839609.0,1
JK166966,1157820.0,1861886.0,1
JJ386628,1150469.0,1933641.0,0
JJ274786,1166063.0,1875948.0,1
JJ277239,1197713.0,1845639.0,1
JJ523858,1151802.0,1913712.0,0
JK107775,1167312.0,1904808.0,0
JK160246,1146505.0,1931815.0,0
JK171431,1151777.0,1904421.0,0
JJ286318,1155268.0,1892619.0,0
JJ492611,1150862.0,1915691.0,0
JK177591,1163884.0,1947604.0,0
JK233679,1172806.0,1904690.0,0
JJ529595,1148028.0,1901552.0,0
JK172594,1175696.0,1895352.0,0
JK134812,1172510.0,1906353.0,0
JJ407200,1136698.0,1914180.0,0
JJ486732,1166389.0,1852150.0,1
JJ332147,1173526.0,1834396.0,1
JJ295654,1160278.0,1869115.0,1
JK175831,1161015.0,1902351.0,0
JJ353241,1154188.0,1913225.0,0
JJ308841,1187036.0,1860525.0,1
JK219399,1184620.0,1851910.0,1
JK230331,1178247.0,1878965.0,1
JJ390475,1145727.0,1853720.0,1
JK213513,1172254.0,1844105.0,1
JJ412807,1137160.0,1899774.0,0
JK248691,1143218.0,1905205.0,0
JK233263,1158117.0,1898579.0,0
JJ477521,1188001.0,1871507.0,1
JJ417980,1200840.0,1836970.0,1
JK204221,1144561.0,1870149.0,1
JJ302492,1172276.0,1898889.0,0
JJ374152,1163733.0,1889754.0,0
JJ514845,1136075.0,1912924.0,0
JJ441566,1167781.0,1939801.0,0
JJ294991,1149505.0,1907542.0,0
JK223417,1161203.0,1859879.0,1
JJ497973,1176641.0,1900827.0,0
JJ472148,1165751.0,1898237.0,0
JJ274735,1154298.0,1923613.0,0
JJ331459,1154657.0,1915154.0,0
JJ512844,1142885.0,1921488.0,0
JJ484448,1144789.0,1909261.0,0
JJ427079,1181862.0,1836790.0,1
JJ312677,1166713.0,1895679.0,0
JJ493245,1153407.0,1890172.0,0
JK101055,1183385.0,1845481.0,1
JJ361658,1153714.0,1893079.0,0
JK138861,1175616.0,1889758.0,0
JJ476035,1155986.0,1937931.0,0
JK239144,1165255.0,1857291.0,1
JJ512828,1175795.0,1825040.0,1
JJ433559,1184238.0,1836191.0,1
JJ462966,1150400.0,1875582.0,0
JJ309019,1171969.0,1925027.0,0
JJ456189,1155701.0,1925407.0,0
JJ487399,1179729.0,1842043.0,1
JK152993,1172930.0,1832289.0,1
JK109074,1176127.0,1905362.0,0
JK249950,1166830.0,1848043.0,1
JJ329214,1153205.0,1934351.0,0
JJ459539,1181525.0,1855757.0,1
JK119763,1148680.0,1890672.0,0
JK206463,1178780.0,1875724.0,1
JK222151,1151136.0,1866516.0,1
JK229543,1156476.0,1943284.0,0
JJ458785,1183501.0,1864595.0,1
JJ444224,1153689.0,1900936.0,0
JJ436126,1168146.0,1933580.0,0
JJ395367,1169868.0,1921628.0,0
JJ287004,1178378.0,1858455.0,1
JJ360105,1154584.0,1909789.0,0
JJ389137,1143430.0,1903212.0,0
JK139295,1188995.0,1858592.0,1
JJ442186,1167278.0,1844036.0,1
JJ454333,1132336.0,1927190.0,0
JK208882,1154923.0,1917466.0,0
JJ317257,1171686.0,1852145.0,1
JK113430,1142184.0,1900020.0,0
JK211116,1182749.0,1852793.0,1
JJ300088,1162954.0,1918606.0,0
JJ274085,1150171.0,1928970.0,0
JJ442350,1179461.0,1904582.0,0
JJ280576,1169137.0,1872793.0,1
JK265118,1170022.0,1832168.0,1
JJ354887,1138134.0,1925361.0,0
JJ451768,1175670.0,1905713.0,0
JJ428515,1138572.0,1917607.0,0
JJ438956,1159518.0,1941399.0,0
JJ326299,1163643.0,1947895.0,0
JJ270314,1173178.0,1899203.0,0
JJ359656,1119317.0,1935156.0,0
JJ461176,1149071.0,1864259.0,1
JK113071,1171684.0,1921595.0,0
JJ332037,1183979.0,1851249.0,1
JJ341512,1154700.0,1929073.0,0
JJ517912,1192050.0,1851027.0,1
JK117410,1178698.0,1863731.0,1
JJ434003,1182773.0,1858454.0,1
JJ367994,1178598.0,1866324.0,1
JJ271388,1178800.0,1830639.0,1
JK217691,1158960.0,1945077.0,0
JK139099,1186754.0,1845906.0,1
JJ266805,1167786.0,1925033.0,0
JK183096,1183066.0,1864341.0,1
JK155717,1153014.0,1886497.0,0
JJ474913,1167094.0,1892844.0,0
JK125219,1173768.0,1906066.0,0
JK201818,1160867.0,1917657.0,0
JK110404,1174125.0,1825802.0,1
JK216450,1160581.0,1910586.0,0
JK224946,1173447.0,1898456.0,0
JJ445430,1126975.0,1949926.0,0
JJ446978,1176265.0,1907589.0,0
JJ360841,1157614.0,1869172.0,1
JK224567,1184330.0,1850564.0,1
JJ328187,1154298.0,1923613.0,0
JJ382841,1186532.0,1847561.0,1
JJ296570,1177540.0,1890161.0,0
JK170955,1172480.0,1842417.0,1
JJ327018,1178817.0,1893708.0,0
JK152758,1166470.0,1873294.0,1
JK127032,1173663.0,1876969.0,1
JK192861,1173852.0,1913957.0,0
JK199221,1162893.0,1835454.0,1
JJ500038,1165645.0,1850306.0,1
JJ317787,1166645.0,1904457.0,0
JK132264,1156630.0,1886596.0,0
JK162103,1174708.0,1884406.0,0
JJ342126,1183600.0,1878549.0,1
JK180758,1168450.0,1919512.0,0
JJ474476,1169921.0,1856220.0,1
JK123654,1136943.0,1899405.0,0
JJ295783,1181631.0,1851810.0,1
JJ433830,1165476.0,1900090.0,0
JJ470108,1157278.0,1898561.0,0
JK173556,1180027.0,1872960.0,1
JJ375134,1170635.0,1910871.0,0
JJ327779,1167169.0,1837253.0,1
JJ357805,1175159.0,1905043.0,0
JJ266998,1171208.0,1857536.0,1
JK155600,1194236.0,1852738.0,1
JK239911,1146363.0,1862424.0,1
JJ499949,1175510.0,1863188.0,1
JJ444885,1132402.0,1934494.0,0
JK213244,1188770.0,1857957.0,1
JJ486768,1164019.0,1881481.0,0
JJ485409,1176436.0,1898416.0,0
JK188747,1169158.0,1865658.0,1
JK105773,1150801.0,1886156.0,0
JJ475073,1171738.0,1919983.0,0
JJ533288,1148942.0,1928706.0,0
JJ331879,1142950.0,1918829.0,0
JJ364727,1172223.0,1892316.0,0
JJ535020,1163549.0,1906855.0,0
JJ396100,1171659.0,1922425.0,0
JJ385903,1146882.0,1905408.0,0
JJ513216,1167089.0,1850745.0,1
JK210954,1164775.0,1874681.0,1
JJ388095,1163657.0,1951168.0,0
JJ350007,1154048.0,1916645.0,0
JK192753,1158836.0,1893136.0,0
JJ509849,1183651.0,1851173.0,1
JJ491581,1177077.0,1837026.0,1
JJ476426,1175930.0,1900887.0,0
JK242330,1161114.0,1943394.0,0
JJ496347,1183191.0,1878350.0,1
JK152551,1151941.0,1892853.0,0
JJ299219,1150470.0,1873609.0,1
JJ444785,1159016.0,1950129.0,0
JJ475904,1167124.0,1849446.0,1
JK154007,1150182.0,1931942.0,0
JJ472320,1166705.0,1852740.0,1
JJ457135,1158753.0,1875867.0,1
JJ518626,1167046.0,1931512.0,0
JJ340597,1149533.0,1871448.0,1
JK248714,1135277.0,1931280.0,0
JJ486954,1197858.0,1853546.0,1
JK199269,1175877.0,1856946.0,1
JJ370856,1176577.0,1859676.0,1
JK149852,1175035.0,1875272.0,1
JJ423214,1148661.0,1886386.0,0
JJ470330,1137711.0,1868195.0,1
JJ306866,1173587.0,1876416.0,1
JJ372197,1154163.0,1900785.0,0
JJ424316,1171861.0,1902664.0,0
JK217638,1191789.0,1858163.0,1
JJ510524,1186178.0,1862528.0,1
JK195627,1150778.0,1909299.0,0
JK168447,1153997.0,1921094.0,0
JJ469081,1171684.0,1921595.0,0
JJ418762,1183156.0,1844727.0,1
JJ415061,1144311.0,1910210.0,0
JJ383894,1177246.0,1902333.0,0
JK186424,1144882.0,1928851.0,0
JJ469034,1151994.0,1938528.0,0
JK107408,1151830.0,1852600.0,1
JJ445472,1162486.0,1897281.0,0
JK241367,1196217.0,1852954.0,1
JJ474055,1154590.0,1864624.0,1
JJ469859,1174386.0,1911720.0,0
JJ456728,1166309.0,1948784.0,0
JK255608,1173892.0,1844803.0,1
JJ529949,1136933.0,1901960.0,0
JJ269302,1180444.0,1859201.0,1
JJ454148,1184594.0,1864122.0,1
JJ467182,1161464.0,1942750.0,0
JJ413812,1170623.0,1866832.0,1
JJ344931,1176352.0,1900927.0,0
JK146376,1135466.0,1925626.0,0
JK187825,1179130.0,1903028.0,0
JJ525878,1133150.0,1939766.0,0
JK196621,1150850.0,1860066.0,1
JK145294,1146114.0,1899630.0,0
JJ328517,1149239.0,1886613.0,0
JJ404285,1195161.0,1837565.0,1
JK212022,1178545.0,1901314.0,0
JJ520323,1168443.0,1857678.0,1
JJ492137,1140152.0,1910372.0,0
JJ349767,1158156.0,1885195.0,0
JK205375,1160986.0,1891021.0,0
JJ407698,1139589.0,1897136.0,0
JJ262634,1140452.0,1903451.0,0
JJ427565,1158042.0,1878650.0,0
JK257578,1136586.0,1917656.0,0
JK145075,1171958.0,1842821.0,1
JJ496912,1155678.0,1866998.0,1
JJ461747,1167921.0,1893766.0,0
JK208161,1158321.0,1910534.0,0
JJ341490,1164495.0,1914353.0,0
JJ291319,1189263.0,1857243.0,1
JK117201,1171958.0,1842821.0,1
JK204202,1179645.0,1867970.0,1
JJ277624,1169778.0,1905241.0,0
JK249998,1167397.0,1925672.0,0
JJ330613,1166406.0,1902399.0,0
JK208585,1166049.0,1931317.0,0
JJ317458,1154003.0,1914431.0,0
JJ461090,1161638.0,1895539.0,0
JJ319607,1193693.0,1853720.0,1
JJ506814,1174683.0,1864012.0,1
JJ411811,1171192.0,1892287.0,0
JJ385894,1157241.0,1918050.0,0
JK238935,1159405.0,1939790.0,0
JJ319948,1154503.0,1942550.0,0
JJ273838,1178508.0,1886189.0,0
JK182437,1146162.0,1900112.0,0
JJ355208,1177717.0,1904950.0,0
JJ500350,1198090.0,1819743.0,1
JJ424299,1174435.0,1905680.0,0
JK208063,1174289.0,1842368.0,1
JK208055,1172327.0,1914483.0,0
JJ306963,1166230.0,1916329.0,0
JJ406153,1157826.0,1896332.0,0
JJ540450,1179356.0,1854487.0,1
JJ332001,1179706.0,1826327.0,1
JJ380771,1186974.0,1850560.0,1
JJ413677,1151838.0,1929010.0,0
JK225670,1160472.0,1858148.0,1
JJ293468,1166971.0,1945494.0,0
JJ349099,1172084.0,1828569.0,1
JJ289705,1165794.0,1946184.0,0
JJ365827,1164220.0,1906496.0,0
JJ507347,1168899.0,1845375.0,1
JK194756,1122357.0,1923334.0,0
JK139270,1154494.0,1862630.0,1
JJ531435,1143941.0,1926170.0,0
JK110701,1165071.0,1944108.0,0
JJ388905,1202174.0,1835614.0,1
JJ522432,1188151.0,1847605.0,1
JJ376499,1182237.0,1853799.0,1
JJ320337,1137147.0,1907077.0,0
JJ318992,1178526.0,1822228.0,1
JJ286895,1156290.0,1880495.0,0
JK177367,1164844.0,1946155.0,0
JK245868,1168439.0,1926064.0,0
JJ286216,1164874.0,1906904.0,0
JK109561,1166092.0,1902386.0,0
JJ363570,1184288.0,1851971.0,1
JJ274565,1165585.0,1942315.0,0
JJ387286,1171238.0,1915129.0,0
JJ281972,1158450.0,1943979.0,0
JK126380,1165066.0,1934435.0,0
JJ451688,1148690.0,1900169.0,0
JJ424848,1169645.0,1854190.0,1
JK139954,1156198.0,1860211.0,1
JJ322743,1160061.0,1912686.0,0
JK239280,1153099.0,1923246.0,0
JJ513250,1161538.0,1859812.0,1
JK179091,1168151.0,1940174.0,0
JJ268720,1168433.0,1850084.0,1
JJ399684,1196319.0,1848183.0,1
JJ324770,1157154.0,1931436.0,0
JJ353030,1168732.0,1905582.0,0
JK214598,1174222.0,1904214.0,0
JJ454831,1173124.0,1862915.0,1
JJ289980,1163981.0,1944141.0,0
JJ531648,1179334.0,1831398.0,1
JJ427614,1143771.0,1874703.0,0
JJ439409,1176718.0,1905741.0,0
JK204063,1179900.0,1875935.0,1
JK179914,1187566.0,1864141.0,1
JJ522326,1172760.0,1921031.0,0
JK110183,1142849.0,1921819.0,0
JK164135,1167767.0,1850194.0,1
JK124505,1183133.0,1873130.0,1
JJ451533,1159787.0,1940449.0,0
JK116377,1164807.0,1948343.0,0
JJ486576,1196846.0,1842514.0,1
JJ336543,1168933.0,1898798.0,0
JJ393802,1172220.0,1914889.0,0
JK258091,1133916.0,1937762.0,0
JJ517356,1160663.0,1948865.0,0
JJ474621,1161898.0,1934530.0,0
JJ500469,1170328.0,1922582.0,0
JK173568,1171534.0,1881930.0,1
JJ476870,1155765.0,1867308.0,1
JJ271067,1161025.0,1935503.0,0
JJ336220,1152820.0,1905111.0,0
JK158857,1155392.0,1853075.0,1
JJ334728,1143197.0,1907535.0,0
JK235488,1166380.0,1876821.0,1
JJ353591,1174883.0,1907592.0,0
JK220513,1162497.0,1857540.0,1
JJ373129,1159819.0,1913581.0,0
JK126437,1159920.0,1889320.0,0
JK121832,1147582.0,1898986.0,0
JK175552,1155977.0,1868216.0,1
JJ362928,1140207.0,1903757.0,0
JJ309303,1158801.0,1862537.0,1
JJ341400,1160694.0,1889888.0,0
JJ353117,1180486.0,1860691.0,1
JK127325,1132377.0,1917897.0,0
JK238215,1177361.0,1903270.0,0
JJ394204,1164535.0,1899591.0,0
JK101353,1165289.0,1928853.0,0
JK173744,1154849.0,1920095.0,0
JJ463479,1172024.0,1901694.0,0
JK101288,1169204.0,1926746.0,0
JK222229,1151088.0,1905077.0,0
JJ399930,1175550.0,1868337.0,1
JK182123,1183276.0,1835498.0,1
JK138755,1178620.0,1855321.0,1
JJ456892,1158090.0,1878652.0,0
JK161304,1150609.0,1868875.0,1
JJ512380,1192473.0,1843413.0,1
JJ321347,1150566.0,1918617.0,0
JJ397607,1160434.0,1889331.0,0
JJ487821,1153405.0,1901461.0,0
JJ324121,1173383.0,1909988.0,0
JK159551,1176416.0,1903908.0,0
JJ459497,1170327.0,1922601.0,0
JK188312,1194878.0,1857803.0,1
JK125066,1159679.0,1896619.0,0
JJ507858,1153683.0,1938581.0,0
JJ336128,1141456.0,1908432.0,0
JJ445032,1151743.0,1897452.0,0
JJ497518,1175475.0,1908358.0,0
JJ343620,1177919.0,1874911.0,1
JJ279026,1183035.0,1836831.0,1
JK257714,1166842.0,1871872.0,1
JJ397260,1157704.0,1932577.0,0
JJ465710,1156952.0,1868672.0,1
JK186577,1150236.0,1899048.0,0
JJ464088,1170921.0,1873667.0,1
JJ482904,1177320.0,1899821.0,0
JJ302483,1169100.0,1901740.0,0
JJ365718,1167842.0,1914764.0,0
JJ287007,1183557.0,1854474.0,1
JJ267840,1140870.0,1905082.0,0
JK153560,1176453.0,1880461.0,1
JJ477815,1148994.0,1915284.0,0
JK213338,1179972.0,1864490.0,1
JK174444,1181003.0,1818856.0,1
JK163655,1168378.0,1852055.0,1
JJ421115,1176021.0,1857896.0,1
JK143969,1141146.0,1920580.0,0
JJ405924,1154564.0,1930010.0,0
JJ292864,1196486.0,1854950.0,1
JK199317,1165748.0,1830110.0,1
JJ297790,1182422.0,1877645.0,1
JK223119,1175647.0,1868500.0,1
JJ375913,1156324.0,1886588.0,0
JJ505851,1174444.0,1909871.0,0
JJ273766,1153839.0,1920648.0,0
JJ341270,1136241.0,1869819.0,1
JK132206,1161023.0,1878392.0,1
JK155880,1180732.0,1814793.0,1
JJ425484,1162842.0,1896944.0,0
JJ435963,1104700.0,1933741.0,0
JK251147,1170327.0,1922606.0,0
JJ454440,1158690.0,1936064.0,0
JJ286809,1176642.0,1902162.0,0
JJ491190,1174075.0,1915787.0,0
JK103548,1176352.0,1900927.0,0
JJ485296,1146328.0,1915328.0,0
JK114065,1170283.0,1920956.0,0
JJ272261,1163041.0,1928902.0,0
JJ313363,1176028.0,1851113.0,1
JJ333464,1169923.0,1902059.0,0
JJ301735,1137923.0,1904062.0,0
JJ457659,1148796.0,1910320.0,0
JJ418716,1146611.0,1910465.0,0
JK261543,1155260.0,1892946.0,0
JJ283028,1129844.0,1939651.0,0
JJ510182,1180344.0,1818304.0,1
JJ434883,1157036.0,1862703.0,1
JJ440258,1150506.0,1884770.0,0
JJ302729,1186575.0,1843576.0,1
JK129642,1141769.0,1904840.0,0
JJ369249,1192255.0,1852172.0,1
JK169313,1152063.0,1936508.0,0
JJ329141,1162070.0,1867558.0,1
JJ387226,1177746.0,1861123.0,1
JJ481450,1172251.0,1855670.0,1
JK199598,1161289.0,1874276.0,1
JJ309289,1171226.0,1856906.0,1
JJ427221,1166882.0,1906568.0,0
JK244534,1178058.0,1847314.0,1
JJ362442,1153208.0,1926391.0,0
JJ461691,1175402.0,1886187.0,0
JJ408678,1179667.0,1867971.0,1
JJ450690,1158383.0,1877009.0,1
JJ494004,1166741.0,1910762.0,0
JJ473664,1154976.0,1849345.0,1
JJ328300,1167455.0,1915416.0,0
JJ356643,1159650.0,1903233.0,0
JJ420326,1171755.0,1919477.0,0
JJ320218,1176607.0,1891853.0,0
JK214724,1166212.0,1899641.0,0
JK145899,1154228.0,1895173.0,0
JJ367923,1183321.0,1851166.0,1
JK107295,1178084.0,1868904.0,1
JK200441,1177084.0,1857057.0,1
JK119909,1171192.0,1903289.0,0
JJ359467,1176259.0,1821062.0,1
JK190354,1176364.0,1900537.0,0
JJ472041,1163367.0,1897382.0,0
JJ536801,1165484.0,1834768.0,1
JJ362453,1178462.0,1847337.0,1
JJ282626,1185358.0,1861155.0,1
JK129468,1177338.0,1852623.0,1
JJ432579,1179235.0,1825423.0,1
JJ341577,1163575.0,1929426.0,0
JK120367,1176631.0,1904280.0,0
JJ346241,1171903.0,1868499.0,1
JJ521211,1151056.0,1894439.0,0
JJ369665,1165714.0,1916029.0,0
JJ298204,1178753.0,1860456.0,1
JK143135,1153811.0,1885554.0,0
JJ291188,1147242.0,1908633.0,0
JK219211,1146812.0,1896146.0,0
JK222400,1168289.0,1867385.0,1
JK110928,1151833.0,1884872.0,0
JJ356228,1153699.0,1867913.0,1
JK205224,1142471.0,1903523.0,0
JK172961,1147701.0,1913864.0,0
JJ475652,1155798.0,1850488.0,1
JJ497512,1189417.0,1858715.0,1
JJ376794,1141518.0,1905833.0,0
JK194016,1164040.0,1841272.0,1
JJ508212,1163231.0,1830972.0,1
JK154324,1139821.0,1920263.0,0
JJ327431,1183720.0,1838661.0,1
JK207636,1136381.0,1899685.0,0
JJ408675,1146390.0,1913256.0,0
JK224281,1178031.0,1902570.0,0
JK229168,1138471.0,1907084.0,0
JJ484426,1140681.0,1904818.0,0
JJ409322,1186167.0,1855982.0,1
JJ290999,1166503.0,1860019.0,1
JJ349224,1167750.0,1850790.0,1
JJ455020,1183416.0,1873710.0,1
JJ435007,1180275.0,1858038.0,1
JJ443474,1169846.0,1932085.0,0
JJ301068,1169187.0,1858758.0,1
JJ450892,1177619.0,1901296.0,0
JK123398,1145654.0,1866253.0,1
JJ405237,1175111.0,1872607.0,1
JK192279,1172663.0,1852789.0,1
JK102680,1152881.0,1849285.0,1
JJ488559,1189077.0,1852939.0,1
JJ534952,1160329.0,1926183.0,0
JJ447432,1138398.0,1922948.0,0
JJ331861,1156751.0,1910501.0,0
JJ436514,1173727.0,1862157.0,1
JJ466404,1148989.0,1891483.0,0
JK214060,1167829.0,1938251.0,0
JJ515174,1182591.0,1817444.0,1
JJ409980,1169182.0,1930734.0,0
JK137429,1152634.0,1916020.0,0
JJ435730,1175063.0,1890084.0,0
JK127621,1192701.0,1858660.0,1
JJ533079,1167626.0,1914453.0,0
JJ418030,1175349.0,1907332.0,0
JJ409010,1185692.0,1874100.0,1
JK122686,1143179.0,1871984.0,1
JK152520,1180058.0,1825749.0,1
JK178167,1132666.0,1914046.0,0
JJ374615,1169149.0,1918348.0,0
JJ447800,1164011.0,1876156.0,1
JK230337,1160694.0,1889888.0,0
